Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,p,qval,-logq
10.756_899.57056,899.57056,10.756,0.5705600000000004,True,True,0.2944331074986696,0.1012473767928246,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_MK,0.0196120676843718,7998388.0,6.903002467835989,4.885627090311888,1.3012864562567115e-05,6.611841031192229e-05,4.1796775967379105
0.858_522.20288,522.20288,0.858,0.2028800000000501,True,True,0.3265140147993862,0.069934121045604,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0457513809637239,1814485.8888888888,6.258753595076383,4.891618030603003,1.2834589103727378e-05,6.611841031192229e-05,4.1796775967379105
3.19_465.19839,465.19839,3.19,0.1983900000000176,True,True,0.3445681492533404,0.1435185022260365,True,True, 0p8_K 0p8_MK 2p5_K 2p5_M 2p5_MK 8p0_K 8p0_M 8p0_MK,0.1198994127005018,895134.5555555555,5.951888322849987,4.923774689138782,1.1918601816596207e-05,6.192296131780435e-05,4.20814828273167
0.909_637.15613,637.15613,0.909,0.1561299999999619,True,True,0.4206958096168417,0.1074807231476691,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,413022.1111111111,5.615973302204824,4.956497574608966,1.1053566424168447e-05,5.786374544773028e-05,4.237593458440617
3.774_325.68445,325.68445,3.774,0.6844500000000266,True,True,0.3558798823270535,0.1337543749449899,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,347776.0,5.541299608065759,4.966754574015287,1.0795566226740045e-05,5.694455162349138e-05,4.244547822296853
2.312_1429.43652,1429.43652,2.312,0.4365199999999731,True,True,0.1759444570742009,0.1379826286581862,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK,0.01,424951.6666666667,5.628339536888784,4.977424552519199,1.0533566648263114e-05,5.598995810730624e-05,4.251889857451838
0.915_720.13977,720.13977,0.915,0.1397699999999986,True,True,0.3977909244473525,0.0744660765346466,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K,0.01,758030.7777777776,5.8796868393361335,5.079995542045683,8.317723090511813e-06,4.455462523677258e-05,4.3511072049707336
8.877_390.28479,390.28479,8.877,0.2847899999999868,True,True,0.5225843053771823,0.1409446274796391,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.029079129085028,1454266.7777777778,6.1626440829254685,5.124737697858312,7.503472619907467e-06,4.050702797153172e-05,4.392469620131982
2.896_1108.53809,1108.53809,2.896,0.5380900000000111,True,True,0.1779943715949464,0.0518113894820836,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,832200.4444444445,5.920227943396028,5.129506160367077,7.4215367038554845e-06,4.038017214459952e-05,4.393831833948836
7.925_860.46753,860.46753,7.925,0.4675300000000106,True,True,0.0744912821838167,0.0771935994139664,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,11.346460199430457,6935923.444444444,6.841104290950446,5.129604352588864,7.4198589141705185e-06,4.038017214459952e-05,4.393831833948836
10.747_817.45624,817.45624,10.747,0.4562399999999798,True,True,0.5578906713546625,0.1016108448289919,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK,0.01,5341090.444444444,6.727629932245596,5.144551795339437,7.1688287275328765e-06,3.962928520580174e-05,4.401983760973295
8.895_433.29236,433.29236,8.895,0.2923599999999737,True,True,0.513145444602488,0.1050984627256337,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0455889982360246,33424220.88888889,7.524061292744795,5.154673644365296,7.003680980499633e-06,3.90285770768165e-05,4.408617282153333
6.643_299.03104,299.03104,6.643,0.0310400000000186,True,True,0.1934009045567227,0.0742116345231523,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,2286219.6666666665,6.3591179563470535,5.158217263094072,6.946767069804219e-06,3.902614670922532e-05,4.408644327159272
3.686_601.78784,601.78784,3.686,0.7878399999999601,True,True,0.19217512110561,0.0974780475517533,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_M 2p5_MK 8p0_K 8p0_M 8p0_MK,8.243127218037177,780316.3333333334,5.8922706975246575,5.219819809364454,6.028096424914867e-06,3.414274286570634e-05,4.466701592665004
2.821_591.15295,591.15295,2.821,0.1529500000000325,True,True,0.4552864538760507,0.1419078277850015,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K,0.01,199731.1111111111,5.300445718008041,5.24482267631622,5.690852425521699e-06,3.249900021516937e-05,4.488129999258471
10.31_467.40936,467.40936,10.31,0.4093599999999924,True,True,0.5213509668016,0.1713589735062,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0163269283885308,7738877.555555556,6.888677975311044,5.262663406577302,5.461810064888441e-06,3.145092295698261e-05,4.502366605250729
8.14_658.43719,658.43719,8.14,0.4371899999999868,True,True,0.4188985708231558,0.0646555785822247,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0142882368772857,2380431.8888888885,6.376655759554324,5.279951107730632,5.248665456702998e-06,3.0477544794804802e-05,4.5160200217489646
10.466_657.49377,657.49377,10.466,0.4937700000000404,True,True,0.1473884092662861,0.0669654498703123,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0786320962306731,7448387.777777777,6.872062278790303,5.292822899971994,5.095386123699082e-06,2.983823569047513e-05,4.5252268599039205
9.809_840.57043,840.57043,9.809,0.5704299999999876,True,True,0.5580113536364577,0.1680184950651521,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,2492548.5555555555,6.39664362724626,5.297687053701076,5.038635547682806e-06,2.9758095414092468e-05,4.52639486807304
3.745_626.31427,626.31427,3.745,0.3142699999999649,True,True,0.4096609856697734,0.1468242057743425,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,8.361712483933294,563084.2222222221,5.75057335845835,5.30488040255639,4.955866482969642e-06,2.9521583963207093e-05,4.5298603444091095
10.478_373.25842,373.25842,10.478,0.258420000000001,True,True,0.2157477023694952,0.0524174507608126,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0751253635167076,22274400.33333333,7.347806020882653,5.315973242709814,4.830885646622819e-06,2.9027321581011892e-05,4.537193035689227
6.707_424.18622,424.18622,6.707,0.1862199999999916,True,True,0.0259974594979221,0.0264727577688459,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,8457904.555555554,6.927262779979783,5.324526783236385,4.736670959015751e-06,2.8710873970876173e-05,4.541953587198659
0.917_538.07501,538.07501,0.917,0.0750100000000202,True,True,0.1908431349646835,0.0976640947224464,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.25002948675096,544500.6666666666,5.735998415826371,5.368382247793623,4.281714959031289e-06,2.618287643089045e-05,4.581982643902845
3.739_302.1709,302.1709,3.739,0.1709000000000173,True,True,0.4730082897242361,0.137221539634257,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,7.64240790655885,467830.0,5.670088067872248,5.44601432655213,3.580846243744775e-06,2.209254245024678e-05,4.655754301848114
2.664_475.2511,475.2511,2.664,0.2511000000000081,True,True,0.4529012412633191,0.1638401490232564,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.2327930097351133,479190.8888888889,5.680508551987898,5.454442321296827,3.5120256467457944e-06,2.1863150647759855e-05,4.660287252709286
3.325_423.19675,423.19675,3.325,0.1967500000000086,True,True,0.3791168766589617,0.1464229318404009,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.2610361027762344,944528.777777778,5.975215194486221,5.504350760290584,3.13075613078695e-06,1.9666840785216204e-05,4.706265398074611
3.062_569.29279,569.29279,3.062,0.2927899999999681,True,True,0.2925048831226783,0.0906749064249112,True,True, 0p8_K 0p8_MK 2p5_K 2p5_M 2p5_MK 8p0_K 8p0_MK,0.1624616047306975,1138329.7777777778,6.056268096787872,5.505459799420809,3.122771452979123e-06,1.9666840785216204e-05,4.706265398074611
8.168_413.12408,413.12408,8.168,0.1240799999999922,True,True,0.0577453121261275,0.05069109936196,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.2700857188776367,6187538.888888888,6.791517941505549,5.511156187308628,3.082079328642348e-06,1.9666840785216204e-05,4.706265398074611
3.689_731.33557,731.33557,3.689,0.3355699999999615,True,True,0.1832053939946085,0.0662789767244237,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.2439638541234998,1021602.3333333334,6.009281876182369,5.5746533620907694,2.6628496005987046e-06,1.7196533401997243e-05,4.764559092401781
4.779_254.06555,254.06555,4.779,0.0655500000000017,True,True,0.1678782779248099,0.090860008326597,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.3010245243271435,986464.1111111112,5.99408128965924,5.612338357908405,2.44152762252092e-06,1.591599610530147e-05,4.798166175798977
7.828_627.43701,627.43701,7.828,0.4370099999999866,True,True,0.1268469660854716,0.091057690868005,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.1186014264655197,4748317.444444444,6.676539745615753,5.618166230591852,2.4089831895945913e-06,1.5853403657236785e-05,4.799877482287592
4.022_585.36115,585.36115,4.022,0.3611499999999523,True,True,0.3860847143416831,0.0894951082572919,True,True, 0p8_M 8p0_K 8p0_MK,100.0,556324.4444444444,5.745328142907034,5.635536721538813,2.3145324736795216e-06,1.5378287878005282e-05,4.813092013463395
8.172_376.2326,376.2326,8.172,0.2325999999999908,True,True,0.1144911668052345,0.0251646599124949,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.3675542302936196,24937067.33333333,7.396845377938054,5.647942409302448,2.249352867078615e-06,1.509031874904197e-05,4.821301586633422
2.527_320.09665,320.09665,2.527,0.096650000000011,True,True,0.2245680836195868,0.0950030727523526,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_M 2p5_MK 8p0_K 8p0_M 8p0_MK,0.3651193406617125,1798010.3333333333,6.254792183335336,5.679132202921603,2.093475087283636e-06,1.4182267503068554e-05,4.848254327309323
3.362_391.15775,391.15775,3.362,0.1577500000000213,True,True,0.6652893944010116,0.1737655829758006,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_MK,0.0123306925033849,237158.88888888888,5.375039406968276,5.684721290852587,2.0667060420809227e-06,1.4139543317603144e-05,4.849564617261032
7.511_663.35657,663.35657,7.511,0.3565700000000333,True,True,0.2267921490653189,0.0547578515271079,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.2911398682851292,1662991.5555555555,6.220890043936936,5.739452090953326,1.8219980550959764e-06,1.2590006560713196e-05,4.899974043579127
3.175_698.33569,698.33569,3.175,0.3356899999999996,True,True,0.3816328452978833,0.0868906764957551,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0659345109892813,1046241.0,6.019631735118737,5.745454528857507,1.7969892172065018e-06,1.2542621707976695e-05,4.901611676080858
10.782_697.45074,697.45074,10.782,0.4507399999999961,True,True,0.3162560457218177,0.0625459019461326,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK,0.01,135599360.1111111,8.132257640114606,5.747504707313204,1.7885261431871403e-06,1.2542621707976695e-05,4.901611676080858
3.621_616.31012,616.31012,3.621,0.3101199999999835,True,True,0.6004700488795985,0.1541652396642275,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,132884.77777777778,5.1234752344736085,5.801952517653017,1.5777837627517497e-06,1.1239676083107825e-05,4.949246204545064
3.136_887.44745,887.44745,3.136,0.4474500000000034,True,True,0.3686917839028326,0.0696406149712663,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K,0.01,573801.0,5.758761300783635,5.830428777701874,1.4776487893275454e-06,1.0635992848180563e-05,4.973221963367244
3.931_267.04248,267.04248,3.931,0.0424800000000118,True,True,0.5572388491296716,0.1142191306863259,True,True, 0p8_K 0p8_MK 2p5_MK,0.01,931262.7777777776,5.96907224471507,5.849066672317914,1.4155764458401153e-06,1.0296456042900206e-05,4.987312230232563
10.789_421.36737,421.36737,10.789,0.367369999999994,True,True,0.1157146784758368,0.0906275150969013,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,4.311880408058656,6846048.222222223,6.835439953897865,5.865943358053412,1.3616222576118277e-06,1.0009372127763542e-05,4.999593164278912
0.917_444.03195,444.03195,0.917,0.0319499999999948,True,True,0.0959507389477495,0.0750040531850984,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_M 2p5_MK 8p0_K 8p0_M 8p0_MK,0.2112999831050701,407748.8888888889,5.610392786266374,5.876309010635199,1.3295081053854561e-06,9.878388180874734e-06,5.005313911814936
3.191_504.20682,504.20682,3.191,0.2068199999999933,True,True,0.341288946417216,0.067824188713779,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,791337.3333333334,5.898361655147693,5.879616211728793,1.319422203716059e-06,9.878388180874734e-06,5.005313911814936
4.177_337.21188,337.21188,4.177,0.2118800000000078,True,True,0.4344557211372708,0.1158123789831671,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,288087.3333333333,5.459524163575896,5.879937663521242,1.3184459681792038e-06,9.878388180874734e-06,5.005313911814936
9.787_393.33594,393.33594,9.787,0.3359399999999937,True,True,0.0759120834983411,0.0584859930129309,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.2471468845456829,9325997.333333334,6.969695286936746,5.915765420388593,1.2140444267672024e-06,9.321163321068188e-06,5.0305298824537195
0.918_865.24371,865.24371,0.918,0.2437099999999645,True,True,0.1737911465738989,0.0519056519464708,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK,0.01,877741.888888889,5.943366824890936,5.945749234677917,1.1330544096299622e-06,8.797085360160718e-06,5.055661193948632
0.964_702.0921,702.0921,0.964,0.0920999999999594,True,True,0.2565275016072343,0.0574725662680039,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.3837247305490171,1438763.5555555553,6.157989428436454,6.002196295325505,9.949556090127483e-07,7.81266279349783e-06,5.107200920101476
3.35_607.2724,607.2724,3.35,0.2723999999999478,True,True,0.6305751436808719,0.1171098808084838,True,True, 8p0_K 8p0_MK,91.33107065720458,448442.5555555555,5.651706818833739,6.036926622814417,9.184877685086698e-07,7.295115494706791e-06,5.136967828058837
7.873_344.31598,344.31598,7.873,0.3159800000000246,True,True,0.4209596558805566,0.1620619753646282,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,4.189703402812419,64046895.888888896,7.806498085977741,6.093225938657212,8.068151811091444e-07,6.482666164493242e-06,5.188246342526581
7.895_316.04282,316.04282,7.895,0.042820000000006,True,True,0.2643829977535258,0.0481204825506837,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.0219229972965258,13990601.333333334,7.145836381406479,6.119583968907051,7.593046003062656e-07,6.172699750725052e-06,5.209524847247145
2.683_674.33478,674.33478,2.683,0.3347800000000234,True,True,0.0699917759424971,0.0706477235728864,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,283075.7777777777,5.451902709253809,6.160975340567991,6.902789970730797e-07,5.678366511636881e-06,5.245776579255675
8.57_396.25403,396.25403,8.57,0.2540300000000002,True,True,0.0925732027752081,0.0757326903015661,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.121765058208434,7095444.555555555,6.850979610783816,6.171252576224695,6.741358509199106e-07,5.6123840118754e-06,5.25085262122657
8.574_374.272,374.272,8.574,0.2719999999999913,True,True,0.2330812396428931,0.0536430692349891,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.083725935017075,9724274.444444446,6.987857207269804,6.187407373460995,6.495201467782158e-07,5.473395383216428e-06,5.261743178470513
3.503_640.3302,640.3302,3.503,0.3301999999999907,True,True,0.4395761919079024,0.0797304389548772,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0756167402448358,837967.4444444445,5.923227146347725,6.2038534120632,6.25383743679819e-07,5.335063788675987e-06,5.272860383567651
2.795_554.77185,554.77185,2.795,0.7718499999999722,True,True,0.5489159145485261,0.1439407109911065,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K,0.01,202817.66666666663,5.307105782030503,6.279433118706832,5.254929347220381e-07,4.538945223661604e-06,5.343045058324577
10.738_812.50024,812.50024,10.738,0.5002399999999625,True,True,0.1824369958983685,0.0907898395557922,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK,0.0151087413639334,5730282.111111111,6.75817600351763,6.293916849457752,5.082567446912377e-07,4.445638108628421e-06,5.352065893373996
2.682_895.42548,895.42548,2.682,0.4254799999999932,True,True,0.2772293289508591,0.0441846352587076,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,2349289.4444444445,6.370936527369784,6.315735681841811,4.833528883807507e-07,4.282010844501265e-06,5.368352237158093
0.935_361.10938,361.10938,0.935,0.1093799999999873,True,True,0.2444340736483419,0.1114624681661404,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,25.965585107932533,2706596.777777778,6.432423560451071,6.335637785537009,4.617024875752662e-07,4.143330115772844e-06,5.382650463335293
10.749_894.61401,894.61401,10.749,0.6140100000000075,True,True,0.5244138019393739,0.0882531934805317,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK,0.01,6344807.444444444,6.802418446433216,6.368119645201633,4.2843047443064145e-07,3.895334971468069e-06,5.4094551901082255
2.484_301.08249,301.08249,2.484,0.082490000000007,True,True,0.2580336642638915,0.1694516553451371,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,31.335446040209906,1644143.0,6.215939587784366,6.374392782148552,4.222865195302452e-07,3.890666466605326e-06,5.409975998166054
3.072_678.28326,678.28326,3.072,0.2832600000000411,True,True,0.1029917488768339,0.0554698417679801,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.2000794502960674,385985.5555555556,5.586571052703122,6.377178623800098,4.1958637408967505e-07,3.890666466605326e-06,5.409975998166054
3.033_766.37335,766.37335,3.033,0.3733499999999594,True,True,0.2649182319065282,0.0653017908116861,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0585211492724866,1385969.2222222222,6.141753586143416,6.508454177784005,3.101314589581963e-07,2.9356279197275844e-06,5.532298990530262
7.732_322.22226,322.22226,7.732,0.2222600000000056,True,True,0.2877856769750339,0.0748781143616133,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,2439846.777777778,6.387362553529288,6.531417268064396,2.941594006156122e-07,2.8231131364637225e-06,5.549271717121466
10.778_692.49469,692.49469,10.778,0.4946899999999914,True,True,0.5320914057485852,0.0576471973883257,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK,0.01,107469031.2222222,8.031283333954327,6.582883770412471,2.612860536821417e-07,2.5429389168219705e-06,5.594664071757348
7.759_643.4317,643.4317,7.759,0.431699999999978,True,True,0.1570213019366207,0.084070347496782,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_MK,0.2043484273272084,1371561.0,6.137215127561601,6.599128128649717,2.516934254348515e-07,2.48457367107832e-06,5.604748121289775
8.116_471.19995,471.19995,8.116,0.1999500000000011,True,True,0.5008264805373464,0.1088318380921644,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,1136118.7777777778,6.055423737921536,6.623240897934204,2.380998391782183e-07,2.384449114089114e-06,5.6226119412972615
3.143_195.0063,195.0063,3.143,0.0063000000000101,True,True,0.6527963536865753,0.136948579799766,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K,0.01,554187.5555555555,5.743656769345469,6.661931458151983,2.17805349311817e-07,2.213286711389199e-06,5.654962323484021
6.515_423.09711,423.09711,6.515,0.0971099999999864,True,True,0.2812405503092012,0.0321641656347606,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,12221803.444444442,7.087135294955761,6.727121975225942,1.8744679741722352e-07,1.9332199554522606e-06,5.7137187305525705
7.175_555.3786,555.3786,7.175,0.3786000000000058,True,True,0.4293799457821349,0.110093031792666,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,1004146.1111111112,6.001796910650096,6.730216823688768,1.8611577123905937e-07,1.9332199554522606e-06,5.7137187305525705
9.883_516.3681,516.3681,9.883,0.3681000000000267,True,True,0.2018216597176686,0.0839694939969132,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.202266634372317,9334966.333333334,6.970112755999728,6.762415523504869,1.728162100089748e-07,1.8371692479415628e-06,5.735850832773526
7.96_392.30038,392.30038,7.96,0.3003800000000183,True,True,0.2016967450141598,0.0692749727904959,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,1669895.3333333333,6.222689251039616,6.792021421582319,1.6142789305284526e-07,1.7429167828049388e-06,5.758723348192008
7.38_832.43689,832.43689,7.38,0.4368899999999485,True,True,0.0673757561844849,0.061453141312279,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,8.6186823010715,3770644.777777778,6.576415620626925,6.825049003846474,1.4960668370811434e-07,1.6409241022588414e-06,5.784911505925858
2.829_396.13745,396.13745,2.829,0.1374500000000011,True,True,0.0572478658821768,0.0622905689453271,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,483279.4444444445,5.684198323476974,6.832196482972208,1.4716465512876208e-07,1.6401738176447515e-06,5.7851101250962635
6.06_303.06183,303.06183,6.06,0.0618299999999862,True,True,0.3902995167911877,0.0640633615700125,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,1391532.3333333333,6.14349330195652,6.839184205339667,1.4481574894809057e-07,1.6401738176447515e-06,5.7851101250962635
2.619_283.10318,283.10318,2.619,0.1031800000000089,True,True,0.3356401791382045,0.0724791495629009,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0809107807242237,319384.8888888889,5.504314364440476,6.849681406399471,1.4135741466247964e-07,1.6279662255295573e-06,5.788354609408916
3.0_778.37042,778.37042,3.0,0.3704199999999673,True,True,0.3461815008912589,0.0774522577571308,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,450206.5555555556,5.653411814566934,6.90530942375506,1.2436282426087065e-07,1.456520534987485e-06,5.8366833880230065
3.319_227.02921,227.02921,3.319,0.0292100000000061,True,True,0.3496884015431369,0.1036786539551289,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0772587150308147,2060091.0,6.313886404798749,6.931771884141154,1.1701138391551069e-07,1.3940494187175498e-06,5.855721830329894
2.529_298.11444,298.11444,2.529,0.1144400000000018,True,True,0.3742346696256008,0.082424040033895,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.2673559321269348,1089280.6666666667,6.037139795531485,6.953938504337829,1.1118891585226717e-07,1.3479217693669583e-06,5.870335312636122
0.917_829.2818,829.2818,0.917,0.2817999999999756,True,True,0.3324800345195019,0.0766321320949909,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K,0.01,372206.6666666667,5.570784147598125,6.962590035178727,1.0899585056733951e-07,1.3449309418219927e-06,5.871300014810729
7.923_838.48572,838.48572,7.923,0.4857200000000148,True,True,0.1107552677882743,0.10046984235911,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,9.512026082984088,4814466.555555555,6.682548174157788,7.011507323124374,9.738513639945264e-08,1.2235114409458504e-06,5.91239196524442
7.519_585.3894,585.3894,7.519,0.3894000000000233,True,True,0.2091035381083331,0.072277579815409,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.1544540943132932,1682041.6666666667,6.225836749713548,7.011664777889816,9.734983552611705e-08,1.2235114409458504e-06,5.91239196524442
3.756_369.2005,369.2005,3.756,0.2004999999999768,True,True,0.53976648593637,0.064790034140354,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,3158870.4444444445,6.499531814440549,7.0129905573268365,9.705310688445931e-08,1.2235114409458504e-06,5.91239196524442
8.301_382.23834,382.23834,8.301,0.2383399999999937,True,True,0.3675167303158342,0.0574673094334595,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.2861823153853177,5453568.777777778,6.736680794618528,7.030643368105299,9.318727922646988e-08,1.2235114409458504e-06,5.91239196524442
3.158_430.2301,430.2301,3.158,0.2300999999999931,True,True,0.314131627587091,0.1343293437642811,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_M 2p5_MK 8p0_K 8p0_M 8p0_MK,26.54656619983705,2548486.4444444445,6.40628232789191,7.11037263014464,7.755813724585885e-08,1.0508367222919307e-06,5.978464758868379
3.083_296.13522,296.13522,3.083,0.1352200000000039,True,True,0.4063975028027588,0.1676206564891146,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.2185888260996374,3422904.4444444445,6.534394775319663,7.244642786909373,5.6932101255569017e-08,7.868016393519637e-07,6.104134743871193
7.51_658.40094,658.40094,7.51,0.4009399999999914,True,True,0.1855488453895336,0.0703333862181752,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_M 8p0_MK,0.2631844795673428,2329446.8888888885,6.367252813034752,7.258604175525762,5.513099421428077e-08,7.774595306544493e-07,6.109322208180077
4.141_803.39343,803.39343,4.141,0.3934299999999666,True,True,0.206914972236895,0.0421715700587373,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.1278387105779878,5742255.0,6.759082474582272,7.354754490598995,4.418201404732257e-08,6.360369105562479e-07,6.196517680600384
3.886_592.29846,592.29846,3.886,0.2984599999999773,True,True,0.4795957322987103,0.1019136879829921,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0247417460236056,890456.3333333334,5.949612627159895,7.387704569147712,4.095391559211236e-08,6.021096951946732e-07,6.220324379709232
3.361_413.14078,413.14078,3.361,0.1407800000000065,True,True,0.5081549013653586,0.1094178915770626,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.07469541994922,1049384.1111111112,6.020934484191453,7.392829462989696,4.04734790127037e-08,6.021096951946732e-07,6.220324379709232
